"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"292002","2705801","2","","9999","Quantity not specified","90000","116.0","","",""
"292003","2705802","1","","9999","1 sandwich","61853","116.0","","",""
"292004","2705802","2","","9999","Quantity not specified","90000","116.0","","",""
"292006","2705803","2","","9999","Quantity not specified","90000","116.0","","",""
"292005","2705803","1","","9999","1 sandwich","61853","116.0","","",""
"292007","2705804","1","","9999","1 sandwich","61853","116.0","","",""
"292008","2705804","2","","9999","Quantity not specified","90000","116.0","","",""
"292009","2705805","1","","9999","1 sandwich","61853","116.0","","",""
"292010","2705805","2","","9999","Quantity not specified","90000","116.0","","",""
"292011","2705806","1","","9999","1 sandwich","61853","116.0","","",""
"292012","2705806","2","","9999","Quantity not specified","90000","116.0","","",""
"292014","2705807","2","","9999","Quantity not specified","90000","116.0","","",""
"292013","2705807","1","","9999","1 sandwich","61853","116.0","","",""
"292016","2705808","2","","9999","1 dipping-size container","64353","28.0","","",""
"292017","2705808","3","","9999","Quantity not specified","90000","32.0","","",""
"292015","2705808","1","","9999","1 tablespoon","21000","16.0","","",""
"292018","2705809","1","","9999","1 cup","10205","260.0","","",""
"292019","2705809","2","","9999","Quantity not specified","90000","65.0","","",""
"292021","2705810","2","","9999","Quantity not specified","90000","65.0","","",""
"292020","2705810","1","","9999","1 cup","10205","260.0","","",""
"292023","2705811","2","","9999","Quantity not specified","90000","65.0","","",""
"292022","2705811","1","","9999","1 cup","10205","260.0","","",""
"292025","2705812","2","","9999","Quantity not specified","90000","65.0","","",""
"292024","2705812","1","","9999","1 cup","10205","260.0","","",""
"292026","2705813","1","","9999","1 cup","10205","260.0","","",""
"292027","2705813","2","","9999","Quantity not specified","90000","65.0","","",""
"292028","2705814","1","","9999","1 cup","10205","260.0","","",""
"292029","2705814","2","","9999","Quantity not specified","90000","65.0","","",""
"292031","2705815","2","","9999","Quantity not specified","90000","65.0","","",""
"292030","2705815","1","","9999","1 cup","10205","260.0","","",""
"292033","2705816","2","","9999","Quantity not specified","90000","65.0","","",""
"292032","2705816","1","","9999","1 cup","10205","260.0","","",""
"292037","2705817","4","","9999","1 cubic inch","51000","14.7","","",""
"292034","2705817","1","","9999","1 nugget","61508","7.0","","",""
"292035","2705817","2","","9999","1 piece or stick (4"" x 1"" x 3/4"")","61723","44.0","","",""
"292036","2705817","3","","9999","1 cup","10205","115.0","","",""
"292038","2705817","5","","9999","Quantity not specified","90000","57.0","","",""
"292039","2705818","1","","9999","1 cup","10205","160.0","","",""
"292040","2705818","2","","9999","Quantity not specified","90000","80.0","","",""
"292045","2705819","5","","9999","Quantity not specified","90000","60.0","","",""
"292041","2705819","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292043","2705819","3","","9999","1 cubic inch","51000","17.0","","",""
"292044","2705819","4","","9999","1 cup","10205","135.0","","",""
"292042","2705819","2","","9999","1 oz yields","40016","20.0","","",""
"292046","2705820","1","","9999","1 patty","61633","85.0","","",""
"292048","2705820","3","","9999","1 cubic inch","51000","17.0","","",""
"292047","2705820","2","","9999","1 oz yields","40016","20.0","","",""
"292050","2705820","5","","9999","Quantity not specified","90000","85.0","","",""
"292049","2705820","4","","9999","1 cup","10205","125.0","","",""
"292052","2705821","2","","9999","1 jar","62733","70.0","","",""
"292051","2705821","1","","9999","1 tablespoon","21000","15.0","","",""
"292053","2705821","3","","9999","Quantity not specified","90000","70.0","","",""
"292054","2705822","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292058","2705822","5","","9999","Quantity not specified","90000","60.0","","",""
"292056","2705822","3","","9999","1 cubic inch","51000","17.0","","",""
"292055","2705822","2","","9999","1 oz yields","40016","20.0","","",""
"292057","2705822","4","","9999","1 cup","10205","135.0","","",""
"292063","2705823","5","","9999","1 oz yields","40016","20.0","","",""
"292066","2705823","8","","9999","Quantity not specified","90000","160.0","","",""
"292062","2705823","4","","9999","1 thick","64744","240.0","","",""
"292061","2705823","3","","9999","1 regular","62862","160.0","","",""
"292065","2705823","7","","9999","1 cup","10205","135.0","","",""
"292059","2705823","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292064","2705823","6","","9999","1 cubic inch","51000","17.0","","",""
"292060","2705823","2","","9999","1 thin","62307","120.0","","",""
"292069","2705824","3","","9999","1 regular","62862","160.0","","",""
"292074","2705824","8","","9999","Quantity not specified","90000","160.0","","",""
"292071","2705824","5","","9999","1 oz yields","40016","20.0","","",""
"292067","2705824","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292072","2705824","6","","9999","1 cubic inch","51000","17.0","","",""
"292070","2705824","4","","9999","1 thick","64744","240.0","","",""
"292068","2705824","2","","9999","1 thin","62307","120.0","","",""
"292073","2705824","7","","9999","1 cup","10205","135.0","","",""
"292082","2705825","8","","9999","Quantity not specified","90000","160.0","","",""
"292077","2705825","3","","9999","1 regular","62862","160.0","","",""
"292081","2705825","7","","9999","1 cup","10205","135.0","","",""
"292075","2705825","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292080","2705825","6","","9999","1 cubic inch","51000","17.0","","",""
"292076","2705825","2","","9999","1 thin","62307","120.0","","",""
"292078","2705825","4","","9999","1 thick","64744","240.0","","",""
"292079","2705825","5","","9999","1 oz yields","40016","20.0","","",""
"292084","2705826","2","","9999","1 thin","62307","120.0","","",""
"292089","2705826","7","","9999","1 cup","10205","135.0","","",""
"292083","2705826","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292090","2705826","8","","9999","Quantity not specified","90000","160.0","","",""
"292086","2705826","4","","9999","1 thick","64744","240.0","","",""
"292085","2705826","3","","9999","1 regular","62862","160.0","","",""
"292088","2705826","6","","9999","1 cubic inch","51000","17.0","","",""
"292087","2705826","5","","9999","1 oz yields","40016","20.0","","",""
"292093","2705827","3","","9999","1 regular","62862","160.0","","",""
"292096","2705827","6","","9999","1 cubic inch","51000","17.0","","",""
"292092","2705827","2","","9999","1 thin","62307","120.0","","",""
"292095","2705827","5","","9999","1 oz yields","40016","20.0","","",""
"292098","2705827","8","","9999","Quantity not specified","90000","160.0","","",""
"292094","2705827","4","","9999","1 thick","64744","240.0","","",""
"292097","2705827","7","","9999","1 cup","10205","135.0","","",""
"292091","2705827","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292099","2705828","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292102","2705828","4","","9999","1 thick","64744","360.0","","",""
"292106","2705828","8","","9999","Quantity not specified","90000","240.0","","",""
"292103","2705828","5","","9999","1 oz yields","40016","20.0","","",""
"292100","2705828","2","","9999","1 thin","62307","180.0","","",""
"292104","2705828","6","","9999","1 cubic inch","51000","17.0","","",""
"292101","2705828","3","","9999","1 regular","62862","240.0","","",""
"292105","2705828","7","","9999","1 cup","10205","135.0","","",""
"292113","2705829","7","","9999","1 cup","10205","135.0","","",""
"292108","2705829","2","","9999","1 thin","62307","180.0","","",""
"292107","2705829","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292114","2705829","8","","9999","Quantity not specified","90000","240.0","","",""
"292111","2705829","5","","9999","1 oz yields","40016","20.0","","",""
"292109","2705829","3","","9999","1 regular","62862","240.0","","",""
"292112","2705829","6","","9999","1 cubic inch","51000","17.0","","",""
"292110","2705829","4","","9999","1 thick","64744","360.0","","",""
"292121","2705830","7","","9999","1 cup","10205","135.0","","",""
"292117","2705830","3","","9999","1 regular","62862","240.0","","",""
"292116","2705830","2","","9999","1 thin","62307","180.0","","",""
"292115","2705830","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292118","2705830","4","","9999","1 thick","64744","360.0","","",""
"292122","2705830","8","","9999","Quantity not specified","90000","240.0","","",""
"292119","2705830","5","","9999","1 oz yields","40016","20.0","","",""
"292120","2705830","6","","9999","1 cubic inch","51000","17.0","","",""
"292125","2705831","3","","9999","1 regular","62862","160.0","","",""
"292130","2705831","8","","9999","Quantity not specified","90000","160.0","","",""
"292127","2705831","5","","9999","1 oz yields","40016","20.0","","",""
"292123","2705831","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292129","2705831","7","","9999","1 cup","10205","135.0","","",""
"292126","2705831","4","","9999","1 thick","64744","240.0","","",""
"292128","2705831","6","","9999","1 cubic inch","51000","17.0","","",""
"292124","2705831","2","","9999","1 thin","62307","120.0","","",""
"292137","2705832","7","","9999","1 cup","10205","135.0","","",""
"292133","2705832","3","","9999","1 regular","62862","160.0","","",""
"292131","2705832","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292132","2705832","2","","9999","1 thin","62307","120.0","","",""
"292138","2705832","8","","9999","Quantity not specified","90000","160.0","","",""
"292136","2705832","6","","9999","1 cubic inch","51000","17.0","","",""
"292135","2705832","5","","9999","1 oz yields","40016","20.0","","",""
"292134","2705832","4","","9999","1 thick","64744","240.0","","",""
"292141","2705833","3","","9999","1 regular","62862","160.0","","",""
"292146","2705833","8","","9999","Quantity not specified","90000","160.0","","",""
"292144","2705833","6","","9999","1 cubic inch","51000","17.0","","",""
"292139","2705833","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292145","2705833","7","","9999","1 cup","10205","135.0","","",""
"292142","2705833","4","","9999","1 thick","64744","240.0","","",""
"292143","2705833","5","","9999","1 oz yields","40016","20.0","","",""
"292140","2705833","2","","9999","1 thin","62307","120.0","","",""
"292153","2705834","7","","9999","1 cup","10205","135.0","","",""
"292148","2705834","2","","9999","1 thin","62307","120.0","","",""
"292154","2705834","8","","9999","Quantity not specified","90000","160.0","","",""
"292147","2705834","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292149","2705834","3","","9999","1 regular","62862","160.0","","",""
"292150","2705834","4","","9999","1 thick","64744","240.0","","",""
"292152","2705834","6","","9999","1 cubic inch","51000","17.0","","",""
"292151","2705834","5","","9999","1 oz yields","40016","20.0","","",""
"292162","2705835","8","","9999","Quantity not specified","90000","240.0","","",""
"292155","2705835","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292157","2705835","3","","9999","1 regular","62862","240.0","","",""
"292158","2705835","4","","9999","1 thick","64744","360.0","","",""
"292156","2705835","2","","9999","1 thin","62307","180.0","","",""
"292159","2705835","5","","9999","1 oz yields","40016","20.0","","",""
"292160","2705835","6","","9999","1 cubic inch","51000","17.0","","",""
"292161","2705835","7","","9999","1 cup","10205","135.0","","",""
"292168","2705836","6","","9999","1 cubic inch","51000","17.0","","",""
"292164","2705836","2","","9999","1 thin","62307","180.0","","",""
"292165","2705836","3","","9999","1 regular","62862","240.0","","",""
"292170","2705836","8","","9999","Quantity not specified","90000","240.0","","",""
"292163","2705836","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292169","2705836","7","","9999","1 cup","10205","135.0","","",""
"292166","2705836","4","","9999","1 thick","64744","360.0","","",""
"292167","2705836","5","","9999","1 oz yields","40016","20.0","","",""
"292177","2705837","7","","9999","1 cup","10205","135.0","","",""
"292174","2705837","4","","9999","1 thick","64744","360.0","","",""
"292173","2705837","3","","9999","1 regular","62862","240.0","","",""
"292176","2705837","6","","9999","1 cubic inch","51000","17.0","","",""
"292178","2705837","8","","9999","Quantity not specified","90000","240.0","","",""
"292175","2705837","5","","9999","1 oz yields","40016","20.0","","",""
"292171","2705837","1","","9999","1 piece/slice, any size","64747","30.0","","",""
"292172","2705837","2","","9999","1 thin","62307","180.0","","",""
"292186","2705838","8","","9999","Quantity not specified","90000","300.0","","",""
"292183","2705838","5","","9999","1 oz yields","40016","20.0","","",""
"292182","2705838","4","","9999","1 thick","64744","450.0","","",""
"292181","2705838","3","","9999","1 regular","62862","300.0","","",""
"292185","2705838","7","","9999","1 cup","10205","135.0","","",""
