"fdc_id","food_code","wweia_category_number","start_date","end_date"
"2707044","27560300","3703","2021-01-01","2023-12-31"
"2707045","27560350","3703","2021-01-01","2023-12-31"
"2707046","27560520","3740","2021-01-01","2023-12-31"
"2707047","27560530","3740","2021-01-01","2023-12-31"
"2707048","27560540","3740","2021-01-01","2023-12-31"
"2707049","27560550","3740","2021-01-01","2023-12-31"
"2707050","27560610","3740","2021-01-01","2023-12-31"
"2707051","27560620","3740","2021-01-01","2023-12-31"
"2707052","27560630","3740","2021-01-01","2023-12-31"
"2707053","27560710","3703","2021-01-01","2023-12-31"
"2707054","27560715","3740","2021-01-01","2023-12-31"
"2707055","27560920","3740","2021-01-01","2023-12-31"
"2707056","27564000","3703","2021-01-01","2023-12-31"
"2707057","27564001","3703","2021-01-01","2023-12-31"
"2707058","27564010","3703","2021-01-01","2023-12-31"
"2707059","27564020","3703","2021-01-01","2023-12-31"
"2707060","27564060","3703","2021-01-01","2023-12-31"
"2707061","27564061","3703","2021-01-01","2023-12-31"
"2707062","27564070","3703","2021-01-01","2023-12-31"
"2707063","27564080","3703","2021-01-01","2023-12-31"
"2707064","27564180","3703","2021-01-01","2023-12-31"
"2707065","27564181","3703","2021-01-01","2023-12-31"
"2707066","27564190","3703","2021-01-01","2023-12-31"
"2707067","27564200","3703","2021-01-01","2023-12-31"
"2707068","27564240","3703","2021-01-01","2023-12-31"
"2707069","27564241","3703","2021-01-01","2023-12-31"
"2707070","27564250","3703","2021-01-01","2023-12-31"
"2707071","27564260","3703","2021-01-01","2023-12-31"
"2707072","27564300","3703","2021-01-01","2023-12-31"
"2707073","27564301","3703","2021-01-01","2023-12-31"
"2707074","27564310","3703","2021-01-01","2023-12-31"
"2707075","27564320","3703","2021-01-01","2023-12-31"
"2707076","27564420","3703","2021-01-01","2023-12-31"
"2707077","27564430","3703","2021-01-01","2023-12-31"
"2707078","27564440","3703","2021-01-01","2023-12-31"
"2707079","27564441","3703","2021-01-01","2023-12-31"
"2707080","27564450","3703","2021-01-01","2023-12-31"
"2707081","27564460","3703","2021-01-01","2023-12-31"
"2707082","27580010","3740","2021-01-01","2023-12-31"
"2707083","27580020","3740","2021-01-01","2023-12-31"
"2707084","27580030","3740","2021-01-01","2023-12-31"
"2707085","27580040","3740","2021-01-01","2023-12-31"
"2707086","27580050","3740","2021-01-01","2023-12-31"
"2707087","27580060","3740","2021-01-01","2023-12-31"
"2707088","27580070","3740","2021-01-01","2023-12-31"
"2707089","27580110","3740","2021-01-01","2023-12-31"
"2707090","27580120","3740","2021-01-01","2023-12-31"
"2707091","27580130","3740","2021-01-01","2023-12-31"
"2707092","27580140","3740","2021-01-01","2023-12-31"
"2707093","27580150","3740","2021-01-01","2023-12-31"
"2707094","27580160","3740","2021-01-01","2023-12-31"
"2707095","28101000","3002","2021-01-01","2023-12-31"
"2707096","28110000","3002","2021-01-01","2023-12-31"
"2707097","28110150","3002","2021-01-01","2023-12-31"
"2707098","28110300","3002","2021-01-01","2023-12-31"
"2707099","28110310","3002","2021-01-01","2023-12-31"
"2707100","28110330","3002","2021-01-01","2023-12-31"
"2707101","28110380","3002","2021-01-01","2023-12-31"
"2707102","28110510","3002","2021-01-01","2023-12-31"
"2707103","28110660","3002","2021-01-01","2023-12-31"
"2707104","28113140","3002","2021-01-01","2023-12-31"
"2707105","28140100","3004","2021-01-01","2023-12-31"
"2707106","28140710","3004","2021-01-01","2023-12-31"
"2707107","28140720","3004","2021-01-01","2023-12-31"
"2707108","28141010","3004","2021-01-01","2023-12-31"
"2707109","28141201","3404","2021-01-01","2023-12-31"
"2707110","28141250","3004","2021-01-01","2023-12-31"
"2707111","28141650","3004","2021-01-01","2023-12-31"
"2707112","28143020","3004","2021-01-01","2023-12-31"
"2707113","28143080","3004","2021-01-01","2023-12-31"
"2707114","28143150","3004","2021-01-01","2023-12-31"
"2707115","28143200","3404","2021-01-01","2023-12-31"
"2707116","28144100","3004","2021-01-01","2023-12-31"
"2707117","28145110","3004","2021-01-01","2023-12-31"
"2707118","28145210","3004","2021-01-01","2023-12-31"
"2707119","28150510","3006","2021-01-01","2023-12-31"
"2707120","28154010","3006","2021-01-01","2023-12-31"
"2707121","28160300","3002","2021-01-01","2023-12-31"
"2707122","28160310","3002","2021-01-01","2023-12-31"
"2707123","28310230","3804","2021-01-01","2023-12-31"
"2707124","28310330","3808","2021-01-01","2023-12-31"
"2707125","28310335","3808","2021-01-01","2023-12-31"
"2707126","28311010","3806","2021-01-01","2023-12-31"
"2707127","28315050","3804","2021-01-01","2023-12-31"
"2707128","28315140","3804","2021-01-01","2023-12-31"
"2707129","28315150","3804","2021-01-01","2023-12-31"
"2707130","28315160","3804","2021-01-01","2023-12-31"
"2707131","28320160","3804","2021-01-01","2023-12-31"
"2707132","28340120","3804","2021-01-01","2023-12-31"
"2707133","28340600","3804","2021-01-01","2023-12-31"
"2707134","28340660","3804","2021-01-01","2023-12-31"
"2707135","28340670","3804","2021-01-01","2023-12-31"
"2707136","28340750","3808","2021-01-01","2023-12-31"
"2707137","28345110","3806","2021-01-01","2023-12-31"
"2707138","28350220","3804","2021-01-01","2023-12-31"
"2707139","28355110","3806","2021-01-01","2023-12-31"
"2707140","28355250","3806","2021-01-01","2023-12-31"
"2707141","28355260","3006","2021-01-01","2023-12-31"
"2707142","28355440","3006","2021-01-01","2023-12-31"
"2707143","28355480","3804","2021-01-01","2023-12-31"
"2707144","28500000","8412","2021-01-01","2023-12-31"
"2707145","28500040","8412","2021-01-01","2023-12-31"
"2707146","28501010","8412","2021-01-01","2023-12-31"
"2707147","28501110","8412","2021-01-01","2023-12-31"
"2707148","28520000","8412","2021-01-01","2023-12-31"
"2707149","28520010","8412","2021-01-01","2023-12-31"
"2707150","28520100","8404","2021-01-01","2023-12-31"
"2707151","28522000","8412","2021-01-01","2023-12-31"
"2707152","31101010","2502","2021-01-01","2023-12-31"
"2707153","31102000","2502","2021-01-01","2023-12-31"
"2707154","31103010","2502","2021-01-01","2023-12-31"
"2707155","31105005","2502","2021-01-01","2023-12-31"
"2707156","31105010","2502","2021-01-01","2023-12-31"
"2707157","31105020","2502","2021-01-01","2023-12-31"
"2707158","31105030","2502","2021-01-01","2023-12-31"
"2707159","31105040","2502","2021-01-01","2023-12-31"
"2707160","31105060","2502","2021-01-01","2023-12-31"
"2707161","31105080","2502","2021-01-01","2023-12-31"
"2707162","31105085","2502","2021-01-01","2023-12-31"
"2707163","31105090","2502","2021-01-01","2023-12-31"
"2707164","31106000","2502","2021-01-01","2023-12-31"
"2707165","31106010","2502","2021-01-01","2023-12-31"
"2707166","31106020","2502","2021-01-01","2023-12-31"
"2707167","31107000","2502","2021-01-01","2023-12-31"
"2707168","31108010","2502","2021-01-01","2023-12-31"
"2707169","31108100","2502","2021-01-01","2023-12-31"
"2707170","31108110","2502","2021-01-01","2023-12-31"
"2707171","31108120","2502","2021-01-01","2023-12-31"
"2707172","31110010","2502","2021-01-01","2023-12-31"
"2707173","31111000","2502","2021-01-01","2023-12-31"
"2707174","31111010","2502","2021-01-01","2023-12-31"
"2707175","31111020","2502","2021-01-01","2023-12-31"
"2707176","31201000","2502","2021-01-01","2023-12-31"
"2707177","31202000","2502","2021-01-01","2023-12-31"
"2707178","31203000","2502","2021-01-01","2023-12-31"
"2707179","32101000","2502","2021-01-01","2023-12-31"
"2707180","32101500","2502","2021-01-01","2023-12-31"
"2707181","32102000","2502","2021-01-01","2023-12-31"
"2707182","32103000","2502","2021-01-01","2023-12-31"
"2707183","32103015","2502","2021-01-01","2023-12-31"
"2707184","32103020","2502","2021-01-01","2023-12-31"
"2707185","32103025","2502","2021-01-01","2023-12-31"
"2707186","32103030","2502","2021-01-01","2023-12-31"
"2707187","32103035","2502","2021-01-01","2023-12-31"
"2707188","32103040","2502","2021-01-01","2023-12-31"
"2707189","32103045","2502","2021-01-01","2023-12-31"
"2707190","32103050","2502","2021-01-01","2023-12-31"
"2707191","32105180","2502","2021-01-01","2023-12-31"
"2707192","32105190","2502","2021-01-01","2023-12-31"
"2707193","32105200","3404","2021-01-01","2023-12-31"
"2707194","32105210","3404","2021-01-01","2023-12-31"
"2707195","32105220","3404","2021-01-01","2023-12-31"
"2707196","32105230","3404","2021-01-01","2023-12-31"
"2707197","32105240","3404","2021-01-01","2023-12-31"
"2707198","32129990","2502","2021-01-01","2023-12-31"
"2707199","32130000","2502","2021-01-01","2023-12-31"
"2707200","32130010","2502","2021-01-01","2023-12-31"
"2707201","32130020","2502","2021-01-01","2023-12-31"
"2707202","32130040","2502","2021-01-01","2023-12-31"
"2707203","32130060","2502","2021-01-01","2023-12-31"
"2707204","32130065","2502","2021-01-01","2023-12-31"
"2707205","32130070","2502","2021-01-01","2023-12-31"
"2707206","32130080","2502","2021-01-01","2023-12-31"
"2707207","32130100","2502","2021-01-01","2023-12-31"
"2707208","32130110","2502","2021-01-01","2023-12-31"
"2707209","32130120","2502","2021-01-01","2023-12-31"
"2707210","32130140","2502","2021-01-01","2023-12-31"
"2707211","32130160","2502","2021-01-01","2023-12-31"
"2707212","32130170","2502","2021-01-01","2023-12-31"
"2707213","32130190","2502","2021-01-01","2023-12-31"
"2707214","32130200","2502","2021-01-01","2023-12-31"
"2707215","32130210","2502","2021-01-01","2023-12-31"
"2707216","32130220","2502","2021-01-01","2023-12-31"
"2707217","32130240","2502","2021-01-01","2023-12-31"
"2707218","32130260","2502","2021-01-01","2023-12-31"
"2707219","32130265","2502","2021-01-01","2023-12-31"
"2707220","32130270","2502","2021-01-01","2023-12-31"
"2707221","32130290","2502","2021-01-01","2023-12-31"
"2707222","32130300","2502","2021-01-01","2023-12-31"
"2707223","32130310","2502","2021-01-01","2023-12-31"
"2707224","32130320","2502","2021-01-01","2023-12-31"
"2707225","32130340","2502","2021-01-01","2023-12-31"
"2707226","32130360","2502","2021-01-01","2023-12-31"
"2707227","32130365","2502","2021-01-01","2023-12-31"
"2707228","32130370","2502","2021-01-01","2023-12-31"
"2707229","32130400","2502","2021-01-01","2023-12-31"
"2707230","32130410","2502","2021-01-01","2023-12-31"
"2707231","32130420","2502","2021-01-01","2023-12-31"
"2707232","32130430","2502","2021-01-01","2023-12-31"
"2707233","32130440","2502","2021-01-01","2023-12-31"
"2707234","32130450","2502","2021-01-01","2023-12-31"
"2707235","32130460","2502","2021-01-01","2023-12-31"
"2707236","32130470","2502","2021-01-01","2023-12-31"
"2707237","32130480","2502","2021-01-01","2023-12-31"
"2707238","32130490","2502","2021-01-01","2023-12-31"
"2707239","32130500","2502","2021-01-01","2023-12-31"
"2707240","32130510","2502","2021-01-01","2023-12-31"
"2707241","32130600","2502","2021-01-01","2023-12-31"
"2707242","32130610","2502","2021-01-01","2023-12-31"
"2707243","32130620","2502","2021-01-01","2023-12-31"
"2707244","32130630","2502","2021-01-01","2023-12-31"
"2707245","32130640","2502","2021-01-01","2023-12-31"
"2707246","32130650","2502","2021-01-01","2023-12-31"
"2707247","32130660","2502","2021-01-01","2023-12-31"
"2707248","32130670","2502","2021-01-01","2023-12-31"
"2707249","32130680","2502","2021-01-01","2023-12-31"
"2707250","32130690","2502","2021-01-01","2023-12-31"
"2707251","32130700","2502","2021-01-01","2023-12-31"
"2707252","32130710","2502","2021-01-01","2023-12-31"
"2707253","32130800","2502","2021-01-01","2023-12-31"
"2707254","32130810","2502","2021-01-01","2023-12-31"
"2707255","32130820","2502","2021-01-01","2023-12-31"
"2707256","32130830","2502","2021-01-01","2023-12-31"
"2707257","32130840","2502","2021-01-01","2023-12-31"
"2707258","32130850","2502","2021-01-01","2023-12-31"
"2707259","32130860","2502","2021-01-01","2023-12-31"
"2707260","32130870","2502","2021-01-01","2023-12-31"
"2707261","32130880","2502","2021-01-01","2023-12-31"
"2707262","32130890","2502","2021-01-01","2023-12-31"
"2707263","32130900","2502","2021-01-01","2023-12-31"
"2707264","32130910","2502","2021-01-01","2023-12-31"
"2707265","32131000","2502","2021-01-01","2023-12-31"
"2707266","32131010","2502","2021-01-01","2023-12-31"
"2707267","32131020","2502","2021-01-01","2023-12-31"
"2707268","32131030","2502","2021-01-01","2023-12-31"
"2707269","32131040","2502","2021-01-01","2023-12-31"
"2707270","32131050","2502","2021-01-01","2023-12-31"
"2707271","32131060","2502","2021-01-01","2023-12-31"
"2707272","32131070","2502","2021-01-01","2023-12-31"
"2707273","32131080","2502","2021-01-01","2023-12-31"
"2707274","32131090","2502","2021-01-01","2023-12-31"
"2707275","32131100","2502","2021-01-01","2023-12-31"
"2707276","32131110","2502","2021-01-01","2023-12-31"
"2707277","32131200","2502","2021-01-01","2023-12-31"
"2707278","32131210","2502","2021-01-01","2023-12-31"
"2707279","32131220","2502","2021-01-01","2023-12-31"
"2707280","32203010","3706","2021-01-01","2023-12-31"
"2707281","32203020","3706","2021-01-01","2023-12-31"
"2707282","32300100","3808","2021-01-01","2023-12-31"
"2707283","32400055","2502","2021-01-01","2023-12-31"
"2707284","32400060","2502","2021-01-01","2023-12-31"
"2707285","32400065","2502","2021-01-01","2023-12-31"
"2707286","32400070","2502","2021-01-01","2023-12-31"
"2707287","32400075","2502","2021-01-01","2023-12-31"
"2707288","32400078","2502","2021-01-01","2023-12-31"
"2707289","32400080","2502","2021-01-01","2023-12-31"
"2707290","32400100","2502","2021-01-01","2023-12-31"
"2707291","32400200","2502","2021-01-01","2023-12-31"
"2707292","32400300","2502","2021-01-01","2023-12-31"
"2707293","32400400","2502","2021-01-01","2023-12-31"
"2707294","32400500","2502","2021-01-01","2023-12-31"
"2707295","32400600","2502","2021-01-01","2023-12-31"
"2707296","32400700","2502","2021-01-01","2023-12-31"
"2707297","32401000","5804","2021-01-01","2023-12-31"
"2707298","33001010","2502","2021-01-01","2023-12-31"
"2707299","33001050","2502","2021-01-01","2023-12-31"
"2707300","33401000","2502","2021-01-01","2023-12-31"
"2707301","33401100","2502","2021-01-01","2023-12-31"
"2707302","33401200","2502","2021-01-01","2023-12-31"
"2707303","33401300","2502","2021-01-01","2023-12-31"
"2707304","33401400","2502","2021-01-01","2023-12-31"
"2707305","33401500","2502","2021-01-01","2023-12-31"
"2707306","33401600","2502","2021-01-01","2023-12-31"
"2707307","34001100","3706","2021-01-01","2023-12-31"
"2707308","34001110","3706","2021-01-01","2023-12-31"
"2707309","34001120","3706","2021-01-01","2023-12-31"
"2707310","34001130","3706","2021-01-01","2023-12-31"
"2707311","34001200","3706","2021-01-01","2023-12-31"
"2707312","34001210","3706","2021-01-01","2023-12-31"
"2707313","34001220","3706","2021-01-01","2023-12-31"
"2707314","34001230","3706","2021-01-01","2023-12-31"
"2707315","34001300","3706","2021-01-01","2023-12-31"
"2707316","34001310","3706","2021-01-01","2023-12-31"
"2707317","34001320","3706","2021-01-01","2023-12-31"
"2707318","34001330","3706","2021-01-01","2023-12-31"
"2707319","34001400","3706","2021-01-01","2023-12-31"
"2707320","34001410","3706","2021-01-01","2023-12-31"
"2707321","34001420","3706","2021-01-01","2023-12-31"
"2707322","34001430","3706","2021-01-01","2023-12-31"
"2707323","34001500","3706","2021-01-01","2023-12-31"
"2707324","34001510","3706","2021-01-01","2023-12-31"
"2707325","34001520","3706","2021-01-01","2023-12-31"
"2707326","34001530","3706","2021-01-01","2023-12-31"
"2707327","34001540","3706","2021-01-01","2023-12-31"
"2707328","34001600","3706","2021-01-01","2023-12-31"
"2707329","34001610","3706","2021-01-01","2023-12-31"
"2707330","34001620","3706","2021-01-01","2023-12-31"
"2707331","34001630","3706","2021-01-01","2023-12-31"
"2707332","34001700","3706","2021-01-01","2023-12-31"
"2707333","34001710","3706","2021-01-01","2023-12-31"
"2707334","34002000","3706","2021-01-01","2023-12-31"
"2707335","34002010","3706","2021-01-01","2023-12-31"
"2707336","34002020","3706","2021-01-01","2023-12-31"
"2707337","34002110","3706","2021-01-01","2023-12-31"
"2707338","34002120","3706","2021-01-01","2023-12-31"
"2707339","34002130","3706","2021-01-01","2023-12-31"
"2707340","34002140","3706","2021-01-01","2023-12-31"
"2707341","34002150","3706","2021-01-01","2023-12-31"
"2707342","34002160","3706","2021-01-01","2023-12-31"
"2707343","34003100","3706","2021-01-01","2023-12-31"
"2707344","34003120","3706","2021-01-01","2023-12-31"
"2707345","34003130","3706","2021-01-01","2023-12-31"
"2707346","34003140","3706","2021-01-01","2023-12-31"
"2707347","41100990","2802","2021-01-01","2023-12-31"
"2707348","41101010","2802","2021-01-01","2023-12-31"
"2707349","41101020","2802","2021-01-01","2023-12-31"
"2707350","41101060","2802","2021-01-01","2023-12-31"
"2707351","41101070","2802","2021-01-01","2023-12-31"
"2707352","41101080","2802","2021-01-01","2023-12-31"
"2707353","41101090","2802","2021-01-01","2023-12-31"
"2707354","41101110","2802","2021-01-01","2023-12-31"
"2707355","41101120","2802","2021-01-01","2023-12-31"
"2707356","41101140","2802","2021-01-01","2023-12-31"
"2707357","41101180","2802","2021-01-01","2023-12-31"
"2707358","41101210","2802","2021-01-01","2023-12-31"
"2707359","41101990","2802","2021-01-01","2023-12-31"
"2707360","41102010","2802","2021-01-01","2023-12-31"
