"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"34217489","2706635","307","302","","","","","","",""
"34217480","2706635","262","0","","","","","","",""
"34217519","2706635","608","0","","","","","","",""
"34217532","2706635","627","0","","","","","","",""
"34217482","2706635","269","0.91","","","","","","",""
"34217507","2706635","417","59","","","","","","",""
"34217474","2706635","203","8.35","","","","","","",""
"34217503","2706635","404","0.368","","","","","","",""
"34217498","2706635","328","0.2","","","","","","",""
"34217508","2706635","418","0.19","","","","","","",""
"34217520","2706635","609","0","","","","","","",""
"34217534","2706635","629","0","","","","","","",""
"34217505","2706635","406","2.422","","","","","","",""
"34217538","2706635","646","1.327","","","","","","",""
"34217526","2706635","617","1.9","","","","","","",""
"34217479","2706635","255","68.4","","","","","","",""
"34217483","2706635","291","1.5","","","","","","",""
"34217529","2706635","620","0.008","","","","","","",""
"34217486","2706635","304","21","","","","","","",""
"34217521","2706635","610","0.002","","","","","","",""
"34217528","2706635","619","0.123","","","","","","",""
"34217502","2706635","401","5.2","","","","","","",""
"34217531","2706635","626","0.091","","","","","","",""
"34217476","2706635","205","16.74","","","","","","",""
"34217525","2706635","614","0.31","","","","","","",""
"34217516","2706635","601","32","","","","","","",""
"34217510","2706635","430","14.4","","","","","","",""
"34217511","2706635","431","46","","","","","","",""
"34217488","2706635","306","140","","","","","","",""
"34217496","2706635","322","450","","","","","","",""
"34217518","2706635","607","0","","","","","","",""
"34217495","2706635","321","1061","","","","","","",""
"34217514","2706635","573","0","","","","","","",""
"34217492","2706635","317","20.9","","","","","","",""
"34217487","2706635","305","100","","","","","","",""
"34217537","2706635","645","2.029","","","","","","",""
"34217491","2706635","312","0.084","","","","","","",""
"34217523","2706635","612","0.026","","","","","","",""
"34217533","2706635","628","0.03","","","","","","",""
"34217509","2706635","421","36.3","","","","","","",""
"34217517","2706635","606","1.185","","","","","","",""
"34217536","2706635","631","0","","","","","","",""
"34217493","2706635","319","4","","","","","","",""
"34217475","2706635","204","5.19","","","","","","",""
"34217515","2706635","578","0","","","","","","",""
"34217499","2706635","334","0","","","","","","",""
"34217501","2706635","338","236","","","","","","",""
"34217490","2706635","309","0.92","","","","","","",""
"34217596","2706636","626","0.161","","","","","","",""
"34217567","2706636","401","0.9","","","","","","",""
"34217546","2706636","263","0","","","","","","",""
"34217589","2706636","613","1.545","","","","","","",""
"34217557","2706636","317","17.6","","","","","","",""
"34217592","2706636","618","0.692","","","","","","",""
"34217597","2706636","627","0","","","","","","",""
"34217543","2706636","221","0","","","","","","",""
"34217559","2706636","320","28","","","","","","",""
"34217572","2706636","417","46","","","","","","",""
"34217583","2706636","607","0.105","","","","","","",""
"34217587","2706636","611","0.06","","","","","","",""
"34217563","2706636","328","0.4","","","","","","",""
"34217541","2706636","205","15.32","","","","","","",""
"34217560","2706636","321","33","","","","","","",""
"34217573","2706636","418","0.24","","","","","","",""
"34217591","2706636","617","1.991","","","","","","",""
"34217598","2706636","628","0.012","","","","","","",""
"34217588","2706636","612","0.355","","","","","","",""
"34217575","2706636","430","3.7","","","","","","",""
"34217553","2706636","306","150","","","","","","",""
"34217584","2706636","608","0.054","","","","","","",""
"34217571","2706636","415","0.123","","","","","","",""
"34217550","2706636","303","1.02","","","","","","",""
"34217581","2706636","601","35","","","","","","",""
"34217549","2706636","301","97","","","","","","",""
"34217601","2706636","631","0","","","","","","",""
"34217566","2706636","338","126","","","","","","",""
"34217552","2706636","305","141","","","","","","",""
"34217544","2706636","255","67.61","","","","","","",""
"34217594","2706636","620","0.006","","","","","","",""
"34217586","2706636","610","0.064","","","","","","",""
"34217585","2706636","609","0.029","","","","","","",""
"34217542","2706636","208","155","","","","","","",""
"34217582","2706636","606","2.882","","","","","","",""
"34217548","2706636","291","1.1","","","","","","",""
"34217600","2706636","630","0","","","","","","",""
"34217555","2706636","309","1.07","","","","","","",""
"34217578","2706636","435","71","","","","","","",""
"34217551","2706636","304","23","","","","","","",""
"34217554","2706636","307","301","","","","","","",""
"34217595","2706636","621","0","","","","","","",""
"34217568","2706636","404","0.289","","","","","","",""
"34217545","2706636","262","0","","","","","","",""
"34217602","2706636","645","2.17","","","","","","",""
"34217570","2706636","406","1.963","","","","","","",""
"34217590","2706636","614","0.657","","","","","","",""
"34217574","2706636","421","29.8","","","","","","",""
"34217579","2706636","573","0","","","","","","",""
"34217539","2706636","203","9.18","","","","","","",""
"34217564","2706636","334","11","","","","","","",""
"34217556","2706636","312","0.068","","","","","","",""
"34217569","2706636","405","0.187","","","","","","",""
"34217547","2706636","269","0.69","","","","","","",""
"34217540","2706636","204","6.42","","","","","","",""
"34217603","2706636","646","0.774","","","","","","",""
"34217593","2706636","619","0.071","","","","","","",""
"34217599","2706636","629","0","","","","","","",""
"34217580","2706636","578","0","","","","","","",""
"34217577","2706636","432","11","","","","","","",""
"34217565","2706636","337","0","","","","","","",""
"34217558","2706636","319","25","","","","","","",""
"34217576","2706636","431","36","","","","","","",""
"34217561","2706636","322","7","","","","","","",""
"34217562","2706636","323","0.14","","","","","","",""
"34217665","2706637","630","0","","","","","","",""
"34217660","2706637","621","0","","","","","","",""
"34217662","2706637","627","0","","","","","","",""
"34217667","2706637","645","2.285","","","","","","",""
"34217663","2706637","628","0.04","","","","","","",""
"34217666","2706637","631","0","","","","","","",""
"34217664","2706637","629","0","","","","","","",""
"34217668","2706637","646","1.575","","","","","","",""
"34217659","2706637","620","0.007","","","","","","",""
"34217661","2706637","626","0.069","","","","","","",""
"34217647","2706637","606","1.133","","","","","","",""
"34217612","2706637","269","1.19","","","","","","",""
"34217623","2706637","319","0","","","","","","",""
"34217645","2706637","578","0","","","","","","",""
"34217630","2706637","337","0","","","","","","",""
"34217609","2706637","255","73.1","","","","","","",""
"34217635","2706637","406","1.933","","","","","","",""
"34217657","2706637","618","1.384","","","","","","",""
"34217614","2706637","301","16","","","","","","",""
"34217642","2706637","432","13","","","","","","",""
"34217624","2706637","320","107","","","","","","",""
"34217650","2706637","609","0","","","","","","",""
"34217652","2706637","611","0.004","","","","","","",""
"34217641","2706637","431","0","","","","","","",""
"34217633","2706637","404","0.249","","","","","","",""
"34217631","2706637","338","216","","","","","","",""
"34217627","2706637","323","1","","","","","","",""
"34217643","2706637","435","13","","","","","","",""
"34217638","2706637","418","0.13","","","","","","",""
"34217637","2706637","417","13","","","","","","",""
"34217608","2706637","221","0","","","","","","",""
"34217628","2706637","328","0.1","","","","","","",""
"34217644","2706637","573","0","","","","","","",""
"34217607","2706637","208","128","","","","","","",""
"34217646","2706637","601","14","","","","","","",""
"34217621","2706637","312","0.123","","","","","","",""
"34217604","2706637","203","6.55","","","","","","",""
"34217640","2706637","430","17","","","","","","",""
"34217606","2706637","205","13.44","","","","","","",""
"34217655","2706637","614","0.307","","","","","","",""
"34217616","2706637","304","20","","","","","","",""
"34217648","2706637","607","0","","","","","","",""
"34217626","2706637","322","444","","","","","","",""
"34217615","2706637","303","0.52","","","","","","",""
"34217649","2706637","608","0","","","","","","",""
"34217634","2706637","405","0.084","","","","","","",""
"34217620","2706637","309","0.69","","","","","","",""
"34217653","2706637","612","0.024","","","","","","",""
"34217632","2706637","401","9.5","","","","","","",""
"34217651","2706637","610","0.002","","","","","","",""
"34217611","2706637","263","0","","","","","","",""
"34217617","2706637","305","78","","","","","","",""
"34217658","2706637","619","0.175","","","","","","",""
"34217639","2706637","421","28.3","","","","","","",""
"34217605","2706637","204","5.43","","","","","","",""
"34217656","2706637","617","2.167","","","","","","",""
"34217618","2706637","306","310","","","","","","",""
"34217610","2706637","262","0","","","","","","",""
"34217654","2706637","613","0.752","","","","","","",""
"34217625","2706637","321","1045","","","","","","",""
"34217629","2706637","334","0","","","","","","",""
"34217619","2706637","307","316","","","","","","",""
"34217636","2706637","415","0.283","","","","","","",""
"34217613","2706637","291","1.8","","","","","","",""
"34217622","2706637","317","6.6","","","","","","",""
"34217710","2706638","578","0","","","","","","",""
"34217701","2706638","415","0.139","","","","","","",""
"34217730","2706638","630","0","","","","","","",""
"34217723","2706638","619","0.14","","","","","","",""
"34217725","2706638","621","0","","","","","","",""
"34217709","2706638","573","0","","","","","","",""
"34217727","2706638","627","0","","","","","","",""
"34217718","2706638","612","0.02","","","","","","",""
"34217680","2706638","303","1.16","","","","","","",""
"34217700","2706638","406","2.049","","","","","","",""
"34217674","2706638","255","73.36","","","","","","",""
"34217726","2706638","626","0.072","","","","","","",""
"34217721","2706638","617","1.87","","","","","","",""
"34217678","2706638","291","1.5","","","","","","",""
"34217670","2706638","204","5.02","","","","","","",""
"34217729","2706638","629","0","","","","","","",""
"34217712","2706638","606","1.033","","","","","","",""
"34217677","2706638","269","1.62","","","","","","",""
"34217679","2706638","301","18","","","","","","",""
"34217733","2706638","646","1.437","","","","","","",""
"34217724","2706638","620","0.006","","","","","","",""
