"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code"
"129201","2706763","","2","10.625","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","10.625","0"
"129203","2706763","","4","2.0","11216","Ginger root, raw","TS","22000","1 teaspoon","4.0","0"
"129208","2706763","","9","36.0","11291","Onions, spring or scallions (includes tops and bulb), raw","GM","0","NONE","36.0","3785"
"129204","2706763","","5","3.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","42.0","0"
"129209","2706763","","10","180.0","14411","Beverages, water, tap, drinking","GM","0","NONE","180.0","0"
"129213","2706763","","14","2.0","4058","Oil, sesame, salad or cooking","TS","10205","1 cup","9.333","0"
"129207","2706763","","8","73.0","99997525","Red pepper, cooked, as ingredient","GM","0","NONE","73.0","0"
"129211","2706763","","12","17.5","6175","Sauce, hoisin, ready-to-serve","GM","0","NONE","17.5","0"
"129214","2706763","","15","4.0","20027","Cornstarch","GM","0","NONE","4.0","0"
"129212","2706763","","13","10.0","2048","Vinegar, cider","GM","0","NONE","10.0","0"
"129221","2706764","","7","63.75","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","63.75","0"
"129228","2706764","","14","1.0","4058","Oil, sesame, salad or cooking","TS","10205","1 cup","4.667","0"
"129218","2706764","","4","104.0","11043","Mung beans, mature seeds, sprouted, raw","GM","0","NONE","104.0","0"
"129220","2706764","","6","1.3333","11215","Garlic, raw","TB","10205","1 cup","11.25","3465"
"129219","2706764","","5","75.0","11028","Bamboo shoots, canned, drained solids","GM","0","NONE","75.0","3785"
"129225","2706764","","11","0.25","82101000","Vegetable oil, NFS","C","10205","1 cup","56.0","0"
"129216","2706764","","2","140.0","11116","Cabbage, chinese (pak-choi), raw","GM","0","NONE","140.0","3785"
"129227","2706764","","13","1.0","11216","Ginger root, raw","TB","22000","1 teaspoon","6.0","3465"
"129226","2706764","","12","150.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","150.0","103"
"129224","2706764","","10","2.667","20027","Cornstarch","GM","0","NONE","2.667","0"
"129217","2706764","","3","50.0","11291","Onions, spring or scallions (includes tops and bulb), raw","GM","0","NONE","50.0","3465"
"129223","2706764","","9","1.0","19335","Sugars, granulated","TS","10205","1 cup","4.167","0"
"129222","2706764","","8","1.0","2047","Salt, table","TS","10205","1 cup","6.0","0"
"129215","2706764","","1","8.0","10060","Pork, fresh, loin, tenderloin, separable lean only, raw","WO","0","NONE","226.8","1252"
"129231","2706765","","3","2.0","11215","Garlic, raw","TB","10205","1 cup","16.875","0"
"129234","2706765","","6","31.875","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","31.875","0"
"129236","2706765","","8","2.0","11283","Onions, cooked, boiled, drained, without salt","C","10205","1 cup","420.0","0"
"129232","2706765","","4","1.0","11216","Ginger root, raw","TB","22000","1 teaspoon","6.0","0"
"129233","2706765","","5","48.0","11291","Onions, spring or scallions (includes tops and bulb), raw","GM","0","NONE","48.0","3785"
"129229","2706765","","1","0.75","10027","Pork, fresh, loin, whole, separable lean only, cooked, roasted","LB","0","NONE","340.2","0"
"129230","2706765","","2","0.25","82101000","Vegetable oil, NFS","C","10205","1 cup","56.0","0"
"129235","2706765","","7","120.0","6008","Soup, beef broth or bouillon canned, ready-to-serve","GM","0","NONE","120.0","0"
"129240","2706766","","4","18.0","75115000","Mushrooms, raw","GM","0","NONE","18.0","3784"
"129244","2706766","","8","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"129245","2706766","","9","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"129241","2706766","","5","27.0","11590","Waterchestnuts, chinese, canned, solids and liquids","GM","0","NONE","27.0","3464"
"129242","2706766","","6","15.0","11291","Onions, spring or scallions (includes tops and bulb), raw","GM","0","NONE","15.0","3464"
"129239","2706766","","3","0.75","15149","Crustaceans, shrimp, mixed species, raw (may contain additives to retain moisture)","","63106","4 large","21.0","2770"
"129238","2706766","","2","15.0","11109","Cabbage, green, raw","GM","0","NONE","15.0","3784"
"129237","2706766","","1","0.5","10070","Pork, fresh, shoulder, whole, separable lean and fat, raw","LB","0","NONE","226.8","1406"
"129243","2706766","","7","1.0","16123","Soy sauce made from soy and wheat (shoyu)","TS","22000","1 teaspoon","5.3","0"
"129249","2706767","","4","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0"
"129247","2706767","","2","2.75","82101000","Vegetable oil, NFS","GM","0","NONE","2.75","0"
"129246","2706767","","1","15.0","10136","Pork, cured, ham, boneless, regular (approximately 11% fat), roasted","GM","0","NONE","15.0","0"
"129248","2706767","","3","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0"
"129251","2706767","","6","15.0","14411","Beverages, water, tap, drinking","GM","0","NONE","15.0","0"
"129250","2706767","","5","1.0","2047","Salt, table","","62579","1 dash","0.4","0"
"129257","2706768","","6","15.0","14411","Beverages, water, tap, drinking","GM","0","NONE","15.0","0"
"129255","2706768","","4","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0"
"129254","2706768","","3","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0"
"129256","2706768","","5","1.0","2047","Salt, table","","62579","1 dash","0.4","0"
"129252","2706768","","1","15.0","10136","Pork, cured, ham, boneless, regular (approximately 11% fat), roasted","GM","0","NONE","15.0","0"
"129253","2706768","","2","2.5","82101000","Vegetable oil, NFS","GM","0","NONE","2.5","0"
"129262","2706769","","5","1.75","82101000","Vegetable oil, NFS","GM","0","NONE","1.75","0"
"129258","2706769","","1","15.0","10027","Pork, fresh, loin, whole, separable lean only, cooked, roasted","GM","0","NONE","15.0","0"
"129261","2706769","","4","12.0","14411","Beverages, water, tap, drinking","GM","0","NONE","12.0","0"
"129263","2706769","","6","0.9","2047","Salt, table","","62579","1 dash","0.36","0"
"129259","2706769","","2","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0"
"129260","2706769","","3","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0"
"129268","2706770","","5","1.0","11283","Onions, cooked, boiled, drained, without salt","","61238","1 medium","125.0","0"
"129273","2706770","","10","31.875","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","31.875","0"
"129270","2706770","","7","2.0","11215","Garlic, raw","TB","10205","1 cup","16.875","0"
"129275","2706770","","12","0.25","82101000","Vegetable oil, NFS","C","10205","1 cup","56.0","0"
"129272","2706770","","9","120.0","6008","Soup, beef broth or bouillon canned, ready-to-serve","GM","0","NONE","120.0","0"
"129269","2706770","","6","51.995","99997515","Mushrooms, cooked, as ingredient","GM","0","NONE","51.995","0"
"129274","2706770","","11","48.0","11291","Onions, spring or scallions (includes tops and bulb), raw","GM","0","NONE","48.0","3785"
"129271","2706770","","8","1.0","11216","Ginger root, raw","TB","22000","1 teaspoon","6.0","0"
"129264","2706770","","1","0.3333","10027","Pork, fresh, loin, whole, separable lean only, cooked, roasted","LB","0","NONE","151.185","0"
"129266","2706770","","3","1.0","11334","Peppers, sweet, green, cooked, boiled, drained, without salt","C","21000","1 tablespoon","136.0","0"
"129265","2706770","","2","0.5","16127","Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)","LB","0","NONE","226.8","0"
"129267","2706770","","4","83.0","99997545","Green beans, cooked, as ingredient","GM","0","NONE","83.0","0"
"129277","2706771","","2","1.5","36624","Restaurant, Chinese, vegetable chow mein, without meat or noodles","LB","0","NONE","680.4","0"
"129276","2706771","","1","335.0","10027","Pork, fresh, loin, whole, separable lean only, cooked, roasted","GM","0","NONE","335.0","0"
"129282","2706772","","5","3.0","82101000","Vegetable oil, NFS","GM","0","NONE","3.0","0"
"129281","2706772","","4","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0"
"129280","2706772","","3","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0"
"129278","2706772","","1","15.0","10027","Pork, fresh, loin, whole, separable lean only, cooked, roasted","GM","0","NONE","15.0","0"
"129279","2706772","","2","30.0","11549","Tomato products, canned, sauce","GM","0","NONE","30.0","0"
"129283","2706772","","6","0.25","2047","Salt, table","","62579","1 dash","0.1","0"
"129284","2706773","","1","15.0","10027","Pork, fresh, loin, whole, separable lean only, cooked, roasted","GM","0","NONE","15.0","0"
"129286","2706773","","3","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0"
"129287","2706773","","4","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0"
"129288","2706773","","5","3.0","82101000","Vegetable oil, NFS","GM","0","NONE","3.0","0"
"129285","2706773","","2","30.0","11549","Tomato products, canned, sauce","GM","0","NONE","30.0","0"
"129289","2706773","","6","0.3","2047","Salt, table","","62579","1 dash","0.12","0"
"129295","2706774","","6","1.0","2047","Salt, table","","62579","1 dash","0.4","0"
"129292","2706774","","3","10.0","11131","Carrots, frozen, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0"
"129294","2706774","","5","1.0","82101000","Vegetable oil, NFS","GM","0","NONE","1.0","0"
"129290","2706774","","1","15.0","7064","Pork sausage, link/patty, cooked, pan-fried","GM","0","NONE","15.0","0"
"129291","2706774","","2","30.0","11549","Tomato products, canned, sauce","GM","0","NONE","30.0","0"
"129293","2706774","","4","10.0","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","10.0","0"
"129296","2706775","","1","15.0","7064","Pork sausage, link/patty, cooked, pan-fried","GM","0","NONE","15.0","0"
"129299","2706775","","4","10.0","11061","Beans, snap, green, frozen, cooked, boiled, drained without salt","GM","0","NONE","10.0","0"
"129300","2706775","","5","1.0","82101000","Vegetable oil, NFS","GM","0","NONE","1.0","0"
"129297","2706775","","2","30.0","11549","Tomato products, canned, sauce","GM","0","NONE","30.0","0"
"129298","2706775","","3","10.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","10.0","0"
"129301","2706775","","6","1.0","2047","Salt, table","","62579","1 dash","0.4","0"
"129302","2706776","","1","1.0","7089","Sausage, Italian, pork, mild, cooked, pan-fried","LB","0","NONE","453.6","1659"
"129303","2706776","","2","2.0","11334","Peppers, sweet, green, cooked, boiled, drained, without salt","","61652","1 pepper","146.0","3780"
"129305","2706777","","2","1.0","11125","Carrots, cooked, boiled, drained, without salt","C","21000","1 tablespoon","155.2","0"
"129308","2706777","","5","2.0","11215","Garlic, raw","TB","10205","1 cup","16.875","0"
"129312","2706777","","9","0.5","11291","Onions, spring or scallions (includes tops and bulb), raw","C","21025","1 tablespoon, chopped","48.0","3776"
"129311","2706777","","8","31.875","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","31.875","0"
"129310","2706777","","7","120.0","6008","Soup, beef broth or bouillon canned, ready-to-serve","GM","0","NONE","120.0","0"
"129309","2706777","","6","1.0","11216","Ginger root, raw","TB","22000","1 teaspoon","6.0","0"
"129307","2706777","","4","1.0","11283","Onions, cooked, boiled, drained, without salt","","61238","1 medium","125.0","0"
"129313","2706777","","10","0.25","82101000","Vegetable oil, NFS","C","10205","1 cup","56.0","0"
"129304","2706777","","1","0.75","10027","Pork, fresh, loin, whole, separable lean only, cooked, roasted","LB","0","NONE","340.2","0"
"129306","2706777","","3","156.0","99997220","Broccoli, cooked, as ingredient","GM","0","NONE","156.0","0"
"129320","2706778","","7","1.0","11216","Ginger root, raw","TB","22000","1 teaspoon","6.0","0"
"129319","2706778","","6","2.0","11215","Garlic, raw","TB","10205","1 cup","16.875","0"
"129321","2706778","","8","120.0","6008","Soup, beef broth or bouillon canned, ready-to-serve","GM","0","NONE","120.0","0"
"129323","2706778","","10","48.0","11291","Onions, spring or scallions (includes tops and bulb), raw","GM","0","NONE","48.0","3785"
"129322","2706778","","9","31.875","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","31.875","0"
"129316","2706778","","3","83.0","99997545","Green beans, cooked, as ingredient","GM","0","NONE","83.0","0"
"129318","2706778","","5","51.995","99997515","Mushrooms, cooked, as ingredient","GM","0","NONE","51.995","0"
"129314","2706778","","1","0.75","10027","Pork, fresh, loin, whole, separable lean only, cooked, roasted","LB","0","NONE","340.2","0"
"129317","2706778","","4","1.0","11283","Onions, cooked, boiled, drained, without salt","","61238","1 medium","125.0","0"
"129315","2706778","","2","1.0","11334","Peppers, sweet, green, cooked, boiled, drained, without salt","C","21000","1 tablespoon","136.0","0"
"129324","2706778","","11","0.25","82101000","Vegetable oil, NFS","C","10205","1 cup","56.0","0"
"129333","2706779","","9","238.0","75122000","Peppers, raw, NFS","GM","0","NONE","238.0","3785"
"129327","2706779","","3","15.938","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","15.938","0"
"129332","2706779","","8","6.0","11283","Onions, cooked, boiled, drained, without salt","","61238","1 medium","750.0","0"
"129330","2706779","","6","1.0","11165","Coriander (cilantro) leaves, raw","TB","10205","1 cup","1.0","0"
"129331","2706779","","7","1.0","11215","Garlic, raw","TS","10205","1 cup","2.813","0"
"129325","2706779","","1","1.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","14.0","0"
"129335","2706779","","11","2.0","10027","Pork, fresh, loin, whole, separable lean only, cooked, roasted","LB","0","NONE","907.2","0"
"129328","2706779","","4","1.25","2047","Salt, table","TS","10205","1 cup","7.5","0"
"129329","2706779","","5","1.0","11297","Parsley, fresh","TB","10205","1 cup","3.75","0"
"129334","2706779","","10","144.0","99997515","Mushrooms, cooked, as ingredient","GM","0","NONE","144.0","0"
"129326","2706779","","2","2.0","9160","Lime juice, raw","TB","10205","1 cup","31.0","0"
"129345","2706780","","10","144.0","99997515","Mushrooms, cooked, as ingredient","GM","0","NONE","144.0","0"
"129346","2706780","","11","2.0","17002","Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked","LB","0","NONE","907.2","0"
"129343","2706780","","8","6.0","11283","Onions, cooked, boiled, drained, without salt","","61238","1 medium","750.0","0"
"129344","2706780","","9","238.0","75122000","Peppers, raw, NFS","GM","0","NONE","238.0","3785"
"129342","2706780","","7","1.0","11215","Garlic, raw","TS","10205","1 cup","2.813","0"
"129339","2706780","","4","1.25","2047","Salt, table","TS","10205","1 cup","7.5","0"
"129338","2706780","","3","15.938","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","15.938","0"
"129337","2706780","","2","2.0","9160","Lime juice, raw","TB","10205","1 cup","31.0","0"
"129341","2706780","","6","1.0","11165","Coriander (cilantro) leaves, raw","TB","10205","1 cup","1.0","0"
