"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"3310210","2705997","4","1001","","any source"
"3310209","2705997","3","1001","","NS as to coated or uncoated"
"3310208","2705997","2","1001","","NS as to prepared with skin"
"3299541","2705997","","999","WWEIA Category number","2202"
"3299542","2705997","","999","WWEIA Category description","Chicken, whole pieces"
"3319437","2705997","","1002","","Moisture change: 0%"
"3310211","2705998","1","1001","","broiled or roasted with coating"
"3299544","2705998","","999","WWEIA Category description","Chicken, whole pieces"
"3310216","2705998","6","1001","","prepared skinless"
"3319438","2705998","","1002","","Moisture change: 0%"
"3310213","2705998","3","1001","","NS as to coated or uncoated"
"3310215","2705998","5","1001","","any source"
"3310212","2705998","2","1001","","NS as to prepared with skin"
"3310214","2705998","4","1001","","NS as to skin / coating eaten"
"3299543","2705998","","999","WWEIA Category number","2202"
"3319439","2705999","","1002","","Moisture change: 0%"
"3299546","2705999","","999","WWEIA Category description","Chicken, whole pieces"
"3310220","2705999","4","1001","","any source"
"3310217","2705999","1","1001","","broiled or roasted with coating"
"3310219","2705999","3","1001","","NS as to coated or uncoated"
"3299545","2705999","","999","WWEIA Category number","2202"
"3310218","2705999","2","1001","","NS as to prepared with skin"
"3310222","2706000","2","1001","","any source"
"3310221","2706000","1","1001","","NS as to skin eaten"
"3319440","2706000","","1002","","Moisture change: 0%"
"3299548","2706000","","999","WWEIA Category description","Chicken, whole pieces"
"3299547","2706000","","999","WWEIA Category number","2202"
"3310223","2706001","1","1001","","any source"
"3299549","2706001","","999","WWEIA Category number","2202"
"3319441","2706001","","1002","","Moisture change: 0%"
"3299550","2706001","","999","WWEIA Category description","Chicken, whole pieces"
"3310224","2706002","1","1001","","NS as to skin eaten"
"3299552","2706002","","999","WWEIA Category description","Chicken, whole pieces"
"3299551","2706002","","999","WWEIA Category number","2202"
"3319442","2706002","","1002","","Moisture change: 0%"
"3299553","2706003","","999","WWEIA Category number","2202"
"3299554","2706003","","999","WWEIA Category description","Chicken, whole pieces"
"3319443","2706003","","1002","","Moisture change: 0%"
"3310226","2706004","2","1001","","ready-to-heat"
"3310228","2706004","4","1001","","from school or other place"
"3310225","2706004","1","1001","","ready-to-eat"
"3319444","2706004","","1002","","Moisture change: 0%"
"3299555","2706004","","999","WWEIA Category number","2202"
"3299556","2706004","","999","WWEIA Category description","Chicken, whole pieces"
"3310227","2706004","3","1001","","NS as to skin eaten"
"3299557","2706005","","999","WWEIA Category number","2202"
"3310231","2706005","3","1001","","from school or other place"
"3310229","2706005","1","1001","","ready-to-eat"
"3310230","2706005","2","1001","","ready-to heat"
"3319445","2706005","","1002","","Moisture change: 0%"
"3299558","2706005","","999","WWEIA Category description","Chicken, whole pieces"
"3310232","2706006","1","1001","","NS as to skin eaten"
"3319446","2706006","","1002","","Moisture change: 0%"
"3299560","2706006","","999","WWEIA Category description","Chicken, whole pieces"
"3299559","2706006","","999","WWEIA Category number","2202"
"3299561","2706007","","999","WWEIA Category number","2202"
"3299562","2706007","","999","WWEIA Category description","Chicken, whole pieces"
"3319447","2706007","","1002","","Moisture change: 0%"
"3310234","2706008","2","1001","","fast food, restaurant, school, or other place"
"3310233","2706008","1","1001","","roasted and pre-cooked, ready-to-eat, ready-to-heat"
"3299564","2706008","","999","WWEIA Category description","Chicken, whole pieces"
"3310235","2706008","3","1001","","rotisserie from any source"
"3299563","2706008","","999","WWEIA Category number","2202"
"3319448","2706008","","1002","","Moisture change: 0%"
"3310236","2706008","4","1001","","NS as to skin eaten"
"3319449","2706009","","1002","","Moisture change: 0%"
"3310237","2706009","1","1001","","roasted and pre-cooked, ready-to-eat, ready-to-heat"
"3310238","2706009","2","1001","","fast food, restaurant, school, or other place"
"3299565","2706009","","999","WWEIA Category number","2202"
"3299566","2706009","","999","WWEIA Category description","Chicken, whole pieces"
"3310239","2706009","3","1001","","rotisserie from any source"
"3310240","2706010","1","1001","","barbecued without sauce"
"3299567","2706010","","999","WWEIA Category number","2202"
"3319450","2706010","","1002","","Moisture change: 0%"
"3310242","2706010","3","1001","","any source"
"3299568","2706010","","999","WWEIA Category description","Chicken, whole pieces"
"3310241","2706010","2","1001","","NS as to skin eaten"
"3319451","2706011","","1002","","Moisture change: 0%"
"3310243","2706011","1","1001","","barbecued without sauce"
"3299570","2706011","","999","WWEIA Category description","Chicken, whole pieces"
"3310244","2706011","2","1001","","any source"
"3299569","2706011","","999","WWEIA Category number","2202"
"3299571","2706012","","999","WWEIA Category number","2202"
"3299572","2706012","","999","WWEIA Category description","Chicken, whole pieces"
"3310245","2706012","1","1001","","barbecued with sauce"
"3319452","2706012","","1002","","Moisture change: 0%"
"3310246","2706012","3","1001","","any source"
"3310247","2706012","4","1001","","with sauce or marinade"
"3319453","2706013","","1002","","Moisture change: 0%"
"3299573","2706013","","999","WWEIA Category number","2202"
"3310250","2706013","4","1001","","with sauce or marinade"
"3310249","2706013","3","1001","","any source"
"3310248","2706013","1","1001","","barbecued with sauce"
"3299574","2706013","","999","WWEIA Category description","Chicken, whole pieces"
"3319454","2706014","","1002","","Moisture change: 0%"
"3310251","2706014","1","1001","","braised"
"3299575","2706014","","999","WWEIA Category number","2202"
"3299576","2706014","","999","WWEIA Category description","Chicken, whole pieces"
"3310253","2706014","3","1001","","any source"
"3310252","2706014","2","1001","","NS as to skin eaten"
"3310254","2706015","1","1001","","braised"
"3299578","2706015","","999","WWEIA Category description","Chicken, whole pieces"
"3310255","2706015","2","1001","","any source"
"3319455","2706015","","1002","","Moisture change: 0%"
"3299577","2706015","","999","WWEIA Category number","2202"
"3310257","2706016","3","1001","","with or without fat"
"3299579","2706016","","999","WWEIA Category number","2202"
"3310256","2706016","2","1001","","any source"
"3319456","2706016","","1002","","Moisture change: 0%"
"3299580","2706016","","999","WWEIA Category description","Chicken, whole pieces"
"3299581","2706017","","999","WWEIA Category number","2202"
"3310258","2706017","2","1001","","any source"
"3310260","2706017","4","1001","","with or without fat"
"3299582","2706017","","999","WWEIA Category description","Chicken, whole pieces"
"3319457","2706017","","1002","","Moisture change: 0%"
"3310259","2706017","3","1001","","NS as to skin eaten"
"3310261","2706018","1","1001","","sauteed with coating"
"3310264","2706018","4","1001","","NS as to skin / coating eaten"
"3299584","2706018","","999","WWEIA Category description","Chicken, whole pieces"
"3299583","2706018","","999","WWEIA Category number","2202"
"3310262","2706018","2","1001","","NS as to prepared with skin"
"3319458","2706018","","1002","","Moisture change: 0%"
"3310263","2706018","3","1001","","NS as to coated or uncoated"
"3319459","2706019","","1002","","Moisture change: 0%"
"3299585","2706019","","999","WWEIA Category number","2202"
"3310265","2706019","1","1001","","sauteed with coating"
"3310267","2706019","3","1001","","NS as to coated or uncoated"
"3299586","2706019","","999","WWEIA Category description","Chicken, whole pieces"
"3310266","2706019","2","1001","","NS as to prepared with skin"
"3299587","2706020","","999","WWEIA Category number","2202"
"3299588","2706020","","999","WWEIA Category description","Chicken, whole pieces"
"3319460","2706020","","1002","","Moisture change: 0%"
"3310268","2706020","1","1001","","sauteed with coating"
"3310270","2706021","2","1001","","ready-to-eat"
"3310274","2706021","6","1001","","NS as to skin / coating eaten"
"3299589","2706021","","999","WWEIA Category number","2202"
"3310271","2706021","3","1001","","ready-to-heat"
"3319461","2706021","","1002","","Moisture change: 0%"
"3299590","2706021","","999","WWEIA Category description","Chicken, whole pieces"
"3310272","2706021","4","1001","","NS as to prepared with skin"
"3310275","2706021","7","1001","","from school or other place"
"3310269","2706021","1","1001","","sauteed with coating"
"3310273","2706021","5","1001","","NS as to coated or uncoated"
"3310276","2706021","8","1001","","prepared skinless"
"3310278","2706022","2","1001","","ready-to-eat"
"3310282","2706022","6","1001","","from school or other place"
"3299592","2706022","","999","WWEIA Category description","Chicken, whole pieces"
"3310279","2706022","3","1001","","ready-to-heat"
"3299591","2706022","","999","WWEIA Category number","2202"
"3319462","2706022","","1002","","Moisture change: 0%"
"3310280","2706022","4","1001","","NS as to prepared with skin"
"3310281","2706022","5","1001","","NS as to coated or uncoated"
"3310277","2706022","1","1001","","sauteed with coating"
"3310285","2706023","3","1001","","NS as to coated or uncoated"
"3310286","2706023","4","1001","","NS as to skin / coating eaten"
"3310284","2706023","2","1001","","NS as to prepared with skin"
"3299594","2706023","","999","WWEIA Category description","Chicken, whole pieces"
"3310283","2706023","1","1001","","sauteed with coating"
"3310287","2706023","5","1001","","prepared skinless"
"3299593","2706023","","999","WWEIA Category number","2202"
"3319463","2706023","","1002","","Moisture change: 0%"
"3319464","2706024","","1002","","Moisture change: 0%"
"3310289","2706024","2","1001","","NS as to prepared with skin"
"3299595","2706024","","999","WWEIA Category number","2202"
"3299596","2706024","","999","WWEIA Category description","Chicken, whole pieces"
"3310290","2706024","3","1001","","NS as to coated or uncoated"
"3310288","2706024","1","1001","","sauteed with coating"
"3310294","2706025","4","1001","","NS as skin / coating eaten"
"3319465","2706025","","1002","","Moisture change: 0%"
"3310292","2706025","2","1001","","NS as to prepared with skin"
"3299598","2706025","","999","WWEIA Category description","Chicken, whole pieces"
"3310295","2706025","5","1001","","any source"
"3310293","2706025","3","1001","","NS as to coated or uncoated"
"3310296","2706025","6","1001","","prepared skinless"
"3310291","2706025","1","1001","","broiled or roasted with coating"
"3299597","2706025","","999","WWEIA Category number","2202"
"3299599","2706026","","999","WWEIA Category number","2202"
"3310298","2706026","2","1001","","NS as to prepared with skin"
"3299600","2706026","","999","WWEIA Category description","Chicken, whole pieces"
"3310299","2706026","3","1001","","NS as to coated or uncoated"
"3310300","2706026","4","1001","","any source"
"3319466","2706026","","1002","","Moisture change: 0%"
"3310297","2706026","1","1001","","broiled or roasted with coating"
"3299601","2706027","","999","WWEIA Category number","2202"
"3299602","2706027","","999","WWEIA Category description","Chicken, whole pieces"
"3310301","2706027","1","1001","","NS as to skin eaten"
"3310302","2706027","2","1001","","any source"
"3319467","2706027","","1002","","Moisture change: 0%"
"3299604","2706028","","999","WWEIA Category description","Chicken, whole pieces"
"3319468","2706028","","1002","","Moisture change: 0%"
"3299603","2706028","","999","WWEIA Category number","2202"
"3310303","2706028","1","1001","","any source"
"3299605","2706029","","999","WWEIA Category number","2202"
"3319469","2706029","","1002","","Moisture change: 0%"
"3299606","2706029","","999","WWEIA Category description","Chicken, whole pieces"
